payment_id,customer_id,amount,currency,payment_method,status,failure_reason,attempt_number,recovered,recovered_amount,recovery_action,recovery_time_hours,created_at
afcc17a5-4f3a-4a53-a2f9-674bc6134b3d,cust_797,955.96,INR,upi,success,,2,False,0.0,,,2026-08-06T13:31:54.239618
0e284119-6a0c-4c61-9335-673ad87fa69d,cust_546,1174.71,INR,card,success,,1,False,0.0,,,2026-08-23T22:56:54.239618
e4547ecf-c588-4452-a7aa-aa12e62f4ad5,cust_1407,4657.05,INR,netbanking,success,,2,False,0.0,,,2026-06-20T05:56:54.239618
9e6f3f00-5b85-4af6-8a51-650e170fe89e,cust_2164,14953.53,INR,upi,success,,1,False,0.0,,,2026-07-07T19:47:54.239618
540baee4-b003-4e52-afae-b2f5374da2ff,cust_1882,2556.06,INR,card,success,,1,False,0.0,,,2026-08-16T09:34:54.239618
c04295ad-9c48-4d1f-ae5c-290a9a2ce94f,cust_481,1169.83,INR,netbanking,success,,3,False,0.0,,,2026-08-22T22:58:54.239618
0eee8365-2572-46ed-b885-9e519ed18861,cust_1190,2892.29,INR,upi,success,,1,False,0.0,,,2026-08-24T14:36:54.239618
93644c04-f8e7-44b5-858a-76f88bf22f42,cust_2359,5682.38,INR,netbanking,success,,3,False,0.0,,,2026-08-02T01:08:54.239618
79eb782b-191b-48d3-a7fd-ac9786cb5fdc,cust_1184,4267.99,INR,netbanking,success,,2,False,0.0,,,2026-07-23T00:41:54.239618
8e840603-6733-4f01-947d-d9f0af063bf4,cust_1226,28819.33,INR,card,success,,1,False,0.0,,,2026-06-26T06:47:54.239618
4c5edd97-64cf-4f37-b47f-3e5849210aea,cust_2072,1282.03,INR,netbanking,success,,1,False,0.0,,,2026-06-14T18:40:54.239618
c2ba6654-8c49-4821-8bf4-df5901d13fff,cust_504,3062.57,INR,upi,success,,2,False,0.0,,,2026-06-20T10:59:54.239618
c8722f9f-4b36-45c9-a47d-97d349c05f88,cust_1031,9838.18,INR,upi,success,,1,False,0.0,,,2026-08-23T14:39:54.239618
fbe304a3-16a4-4f9e-9f85-29bea99ac2c4,cust_2053,9297.9,INR,upi,success,,1,False,0.0,,,2026-06-24T04:02:54.239618
38d5d1f3-bced-4fc5-8fca-e26d77d29aed,cust_2164,421.97,INR,upi,failed,bank_decline,1,False,0.0,,,2026-07-07T10:23:54.239618
5f675db1-a56c-4697-93de-d7418bf4deed,cust_251,2433.24,INR,upi,success,,2,False,0.0,,,2026-09-01T23:56:54.239618
1c095b50-2934-465e-b012-8aa294647c83,cust_309,9284.19,INR,upi,failed,bank_decline,1,True,9284.19,smart_dunning_sms,39.1,2026-06-20T19:15:54.239618
9165cf64-4b74-41ec-8ae6-dde33fd6e305,cust_2285,32911.54,INR,upi,success,,1,False,0.0,,,2026-06-11T14:10:54.239618
2750e28e-8158-442a-8a9b-a94a023e3b49,cust_106,4598.18,INR,upi,failed,bank_decline,1,False,0.0,,,2026-08-25T22:40:54.239618
07017ebc-0753-4169-949f-dfd690455b35,cust_2192,1752.72,INR,card,success,,2,False,0.0,,,2026-06-19T22:38:54.239618
7c99cec7-3491-4d0e-b224-e17a4f6cb43b,cust_1264,984.09,INR,netbanking,failed,network_error,1,True,984.09,send_payment_link,20.7,2026-06-11T02:47:54.239618
1222d27a-cedc-4f85-96ff-833253abf374,cust_2419,17977.37,INR,wallet,success,,1,False,0.0,,,2026-08-22T09:06:54.239618
2d358d7f-0168-4924-868e-8c18d9a013f4,cust_2437,4702.58,INR,upi,success,,1,False,0.0,,,2026-07-02T19:48:54.239618
e9bea6eb-433b-48cf-853a-1d940ffbf208,cust_2487,1137.67,INR,netbanking,success,,2,False,0.0,,,2026-08-16T02:07:54.239618
5cf3454c-06d2-44a4-a0ed-9bed9b8f6dea,cust_262,2032.78,INR,netbanking,failed,insufficient_funds,1,False,0.0,,,2026-07-31T21:21:54.239618
6e62200d-99d1-45c4-a441-9aa0c43272fc,cust_37,3226.55,INR,netbanking,success,,2,False,0.0,,,2026-06-12T06:07:54.239618
10999e9a-9782-461d-9b73-b4a480bdfa9b,cust_1434,3981.55,INR,card,failed,insufficient_funds,1,True,3981.55,delayed_retry,4.4,2026-07-03T15:16:54.239618
bbfbdc30-8f2e-478a-a305-40c8e077ea67,cust_181,1086.09,INR,card,success,,1,False,0.0,,,2026-08-26T12:23:54.239618
398d9f2c-4d9e-4d6e-b458-bf3f56e3a4df,cust_1969,1404.21,INR,upi,success,,2,False,0.0,,,2026-07-12T11:36:54.239618
f3378064-fd63-4ee0-aba0-387bc807c8df,cust_2095,551.34,INR,card,success,,1,False,0.0,,,2026-07-25T02:18:54.239618
3ce01c06-3925-444d-b5fd-b096f67276ed,cust_1602,6221.62,INR,upi,failed,network_error,1,True,6221.62,smart_dunning_sms,29.9,2026-06-17T11:42:54.239618
301e1166-f220-4397-b688-293b35242e7c,cust_1560,1794.61,INR,netbanking,failed,expired_card,2,False,0.0,,,2026-07-15T20:30:54.239618
aa33aca9-411b-4f02-b59d-0d600db3d5fb,cust_672,3713.35,INR,netbanking,success,,1,False,0.0,,,2026-06-12T08:51:54.239618
07dd50e6-c67c-4e32-b8b2-2f97b804cd81,cust_1140,8778.25,INR,upi,failed,authentication_failed,1,True,8778.25,human_agent_escalation,44.1,2026-06-24T22:27:54.239618
9e24635f-1d92-4fa1-b56b-47449a61343e,cust_278,2974.65,INR,upi,success,,1,False,0.0,,,2026-08-27T23:52:54.239618
d1e1350b-d699-4409-a5d1-40d67116171f,cust_1320,2204.66,INR,card,success,,1,False,0.0,,,2026-07-04T02:43:54.239618
c1f65b23-bcbf-4b12-9901-d9768641071e,cust_1928,2905.99,INR,card,success,,1,False,0.0,,,2026-07-19T05:36:54.239618
eb0c9b8c-572e-44f8-85a5-e697cc65faeb,cust_2494,2583.43,INR,wallet,success,,1,False,0.0,,,2026-07-03T06:27:54.239618
9dfca2d8-154f-47ff-a5c4-64e8d29a7ee4,cust_2044,7491.68,INR,card,failed,expired_card,1,False,0.0,,,2026-08-02T00:38:54.239618
296822b1-8862-4d7e-a2f2-08ab95df25fa,cust_856,3228.44,INR,wallet,success,,1,False,0.0,,,2026-08-09T04:17:54.239618
85634a9e-199f-4dbb-899f-fd23c65fd981,cust_409,1495.24,INR,card,success,,1,False,0.0,,,2026-08-10T01:51:54.239618
ebcf133c-26de-40c3-a29a-24ea4d84a6c6,cust_2194,6267.07,INR,upi,success,,1,False,0.0,,,2026-08-20T17:54:54.239618
a97a1473-0473-4425-82cb-377b7a19fd7d,cust_942,7386.7,INR,card,success,,3,False,0.0,,,2026-08-17T05:50:54.239618
aeffb1c8-bdd0-482a-a037-30c8eaaf566b,cust_1777,731.8,INR,netbanking,success,,1,False,0.0,,,2026-08-01T05:45:54.239618
19e9b336-c44c-443c-b77c-757c6382b6d5,cust_1679,9696.36,INR,card,success,,3,False,0.0,,,2026-06-06T00:36:54.239618
5fc0a249-ee0e-4cb8-b89d-544d44117bda,cust_1717,3388.83,INR,wallet,success,,1,False,0.0,,,2026-08-27T03:25:54.239618
25dbffc3-1bc9-4ae8-9b52-cbdb89758c0b,cust_1609,3149.32,INR,upi,success,,1,False,0.0,,,2026-08-16T05:10:54.239618
cb14680b-d316-43a3-a620-a3f09818de12,cust_703,6038.81,INR,netbanking,success,,1,False,0.0,,,2026-07-10T02:22:54.239618
812d7510-99a0-44c5-b39a-b7531091d26d,cust_677,1465.16,INR,card,success,,1,False,0.0,,,2026-06-30T15:48:54.239618
51abd35f-e0fd-4d17-9c56-0ae93d9b0db1,cust_426,5760.32,INR,upi,success,,2,False,0.0,,,2026-06-29T21:42:54.239618
a059249d-1661-42ed-879b-9bd2bc0a258a,cust_1415,1738.72,INR,upi,success,,1,False,0.0,,,2026-08-15T05:05:54.239618
870339bc-abb2-4ae6-adf0-080135c35c76,cust_2485,647.13,INR,upi,success,,1,False,0.0,,,2026-07-05T06:28:54.239618
41c6e412-0420-496c-a1bd-75bbbe2b1c3c,cust_646,994.28,INR,card,success,,1,False,0.0,,,2026-08-10T02:08:54.239618
81aef681-8a6f-414e-bc0d-fe58f8322b3a,cust_2420,4065.61,INR,card,success,,2,False,0.0,,,2026-07-12T15:23:54.239618
255950a4-c9ed-4201-bc09-a9bb9d428866,cust_1485,1042.19,INR,upi,success,,2,False,0.0,,,2026-08-21T21:44:54.239618
2c438ea0-4394-4c91-a63b-f8572ce6306d,cust_1033,10394.88,INR,card,failed,bank_decline,1,True,10394.88,delayed_retry,8.6,2026-08-09T20:44:54.239618
d5ecf0ba-d735-434b-808a-5c374ed2d45b,cust_1356,7117.81,INR,card,success,,2,False,0.0,,,2026-08-15T20:14:54.239618
924f9570-79df-4bc8-93ba-7a26e3c6a8e4,cust_2428,8103.86,INR,upi,success,,1,False,0.0,,,2026-08-14T00:00:54.239618
0c7f43f1-5426-43c1-9fca-0abf50c992af,cust_696,2730.67,INR,netbanking,success,,1,False,0.0,,,2026-06-20T14:18:54.239618
12f1b133-02e0-4c5b-a8cb-93beba102adf,cust_1122,3078.12,INR,wallet,failed,bank_decline,2,True,3078.12,human_agent_escalation,19.4,2026-07-04T11:39:54.239618
0397e524-1246-4067-96f1-79f11044a124,cust_1044,833.52,INR,card,failed,insufficient_funds,1,True,833.52,delayed_retry,32.1,2026-07-30T18:33:54.239618
86530fd9-cadc-45f7-9ac8-e8201dcab3d7,cust_1391,5980.18,INR,upi,success,,1,False,0.0,,,2026-06-28T12:30:54.239618
ae2e517a-fae6-4f7f-b1d9-c4cedccf34b6,cust_368,3435.27,INR,card,failed,bank_decline,1,False,0.0,,,2026-06-30T09:36:54.239618
0212b028-cf6c-403c-a6ca-b8a1e38a11ca,cust_1311,4066.65,INR,upi,success,,1,False,0.0,,,2026-07-24T02:38:54.239618
e1c44685-c6e2-4266-8e9c-4a1aba34ed5e,cust_1396,11153.19,INR,card,failed,authentication_failed,3,True,11153.19,delayed_retry,16.4,2026-07-30T00:27:54.239618
1dbb48b3-19ae-4f80-b19e-b0b980d7f682,cust_1165,1414.64,INR,card,success,,1,False,0.0,,,2026-08-11T17:20:54.239618
28592335-162e-4bf8-8cf8-14d547c2f7ff,cust_687,2178.68,INR,card,success,,1,False,0.0,,,2026-06-06T16:38:54.239618
69f84f69-f496-4a04-b2b4-f30bfb3290d2,cust_1630,3274.77,INR,upi,success,,2,False,0.0,,,2026-07-22T15:22:54.239618
2eb2d484-f984-4692-a1d4-9c6dde6c8c8b,cust_2453,1051.64,INR,netbanking,success,,1,False,0.0,,,2026-07-22T02:25:54.239618
9e3ea4c4-0ac9-4f39-9475-3cfc0fabc5d3,cust_736,2061.44,INR,card,failed,bank_decline,2,False,0.0,,,2026-08-24T22:40:54.239618
11580626-825d-4255-a8c9-321ef34eeda8,cust_2080,3803.42,INR,netbanking,success,,1,False,0.0,,,2026-06-10T15:45:54.239618
dcd75c03-6d75-4ee5-9e35-72e1f6680dfe,cust_1971,1820.96,INR,upi,success,,2,False,0.0,,,2026-06-26T23:20:54.239618
270848c2-a84c-4e31-8d62-67566d5bd64d,cust_829,7927.48,INR,card,success,,1,False,0.0,,,2026-08-17T20:30:54.239618
3403c782-e859-424c-a323-e3ba788bf825,cust_1531,626.51,INR,upi,success,,1,False,0.0,,,2026-06-27T09:21:54.239618
9d694979-989f-421c-bf10-85431dfbfb05,cust_1719,6704.23,INR,card,success,,2,False,0.0,,,2026-06-21T02:29:54.239618
2a0cf5f2-a4ba-4b7d-b8f0-5143d8b64169,cust_66,4425.18,INR,card,success,,2,False,0.0,,,2026-07-17T13:04:54.239618
aca1a1b0-6eed-4a75-bf1c-dbd4e9eba193,cust_2267,1462.72,INR,netbanking,success,,1,False,0.0,,,2026-06-10T17:37:54.239618
e8d24f51-2364-427e-ae83-cffc95557677,cust_129,1062.13,INR,netbanking,success,,2,False,0.0,,,2026-09-01T12:44:54.239618
35129a79-aaa8-420f-a652-0bf3be2a97de,cust_1693,375.31,INR,upi,success,,1,False,0.0,,,2026-06-26T12:19:54.239618
e64a518e-1a62-4402-8829-b37685eb1d25,cust_1705,1193.14,INR,upi,success,,3,False,0.0,,,2026-07-07T03:43:54.239618
8c7aa023-3380-4f42-8ec7-8c3a14cbcaef,cust_1428,6263.28,INR,wallet,success,,1,False,0.0,,,2026-06-27T10:13:54.239618
69cf2566-c95b-49e2-9802-7dcd6648aa05,cust_2066,2320.46,INR,upi,failed,bank_decline,1,True,2320.46,send_payment_link,5.6,2026-06-27T10:03:54.239618
c2381751-c63e-4380-81e7-5f29572cb52c,cust_207,6951.29,INR,upi,success,,1,False,0.0,,,2026-07-08T11:08:54.239618
02f38069-21d9-4861-928a-3c797a0b960f,cust_842,1397.05,INR,card,success,,1,False,0.0,,,2026-08-12T00:29:54.239618
933d9e26-e3e0-46ee-9ac1-9b8f206e1c61,cust_555,4611.9,INR,netbanking,failed,insufficient_funds,1,True,4611.9,send_payment_link,15.3,2026-08-23T15:23:54.239618
be3ed1f6-c85a-4a45-a523-c01bcfe10e8a,cust_2131,1279.53,INR,netbanking,success,,1,False,0.0,,,2026-06-06T17:33:54.239618
7cc28752-9d9c-4713-a259-db8a828d7d14,cust_587,1023.5,INR,card,success,,1,False,0.0,,,2026-08-16T01:46:54.239618
1a1a5b57-cfff-49da-acde-142b15008eac,cust_1731,2216.28,INR,card,success,,1,False,0.0,,,2026-07-03T18:20:54.239618
4e2be97c-d3ec-4ba3-9ff9-3e3a56c31648,cust_506,1341.48,INR,upi,success,,2,False,0.0,,,2026-06-18T23:02:54.239618
4868bb46-0183-4c1e-aee4-86b064e752d8,cust_440,608.78,INR,netbanking,success,,1,False,0.0,,,2026-09-02T05:24:54.239618
5a5c0469-abd5-4833-8d8a-ef8ff9cc287e,cust_1003,2071.27,INR,upi,failed,expired_card,1,True,2071.27,send_payment_link,8.8,2026-08-19T16:21:54.239618
0e887956-bfe2-4565-aabd-a242edcaa1eb,cust_1155,2685.96,INR,card,failed,bank_decline,1,True,2685.96,send_payment_link,8.0,2026-08-27T05:33:54.239618
cc7f1768-0dd0-4deb-8ee2-7e56bd1c2f9a,cust_1480,7642.83,INR,netbanking,success,,1,False,0.0,,,2026-06-14T19:35:54.239618
5dde4970-52d9-41d7-bbe8-36253edd2f4a,cust_659,5671.02,INR,upi,success,,1,False,0.0,,,2026-09-02T10:24:54.239618
0b9e13e2-99af-4ee1-b0a7-05ec20b6fcde,cust_2292,7316.95,INR,card,success,,1,False,0.0,,,2026-08-18T22:49:54.239618
00db1f15-399a-43de-a5fd-b0c74ac5e9b7,cust_2415,4667.23,INR,upi,failed,network_error,1,True,4667.23,send_payment_link,36.1,2026-07-09T14:43:54.239618
1fce5d96-ea45-4a71-8e52-7fc8b08a0db8,cust_2392,3292.33,INR,netbanking,success,,2,False,0.0,,,2026-07-01T08:11:54.239618
b9446355-c937-4b18-914b-c32c9da9dffe,cust_1223,807.51,INR,card,success,,2,False,0.0,,,2026-08-18T17:10:54.239618
ae1c8c29-eef3-4e01-a8e7-05e4b4583c5c,cust_2393,2793.04,INR,card,failed,network_error,1,False,0.0,,,2026-06-20T02:45:54.239618
7bc2719f-fb26-4efd-8abc-fc79bd3ec27f,cust_2156,4176.02,INR,card,success,,1,False,0.0,,,2026-07-19T14:11:54.239618
1c991d5d-1037-421f-bcdd-b0000c01757f,cust_39,9060.63,INR,card,success,,1,False,0.0,,,2026-08-06T05:31:54.239618
deeb62bb-6035-4681-b21e-220f0c24d5a1,cust_1420,4526.3,INR,upi,success,,1,False,0.0,,,2026-08-29T02:41:54.239618
3ffd60b2-d475-481c-aa32-718bbbbf6597,cust_179,7452.8,INR,card,success,,2,False,0.0,,,2026-06-17T16:36:54.239618
3ad57595-b674-4d81-a3be-53e7d96c527b,cust_1408,964.11,INR,card,success,,2,False,0.0,,,2026-06-09T20:49:54.239618
71658d74-91dc-44bc-895a-dbe9edfbdf1f,cust_1269,1819.33,INR,upi,failed,authentication_failed,1,True,1819.33,smart_dunning_sms,2.5,2026-06-07T14:33:54.239618
3f5e5dfd-ea0c-424b-8577-9f2e3b338695,cust_1017,3591.82,INR,upi,success,,1,False,0.0,,,2026-06-05T19:08:54.239618
e3c42897-d999-4d32-a983-dbdfa92acbd0,cust_1997,6938.61,INR,card,success,,1,False,0.0,,,2026-06-12T15:28:54.239618
70c8d634-af24-4fb1-b852-74e32edad0f6,cust_1579,2141.57,INR,upi,success,,1,False,0.0,,,2026-07-06T02:00:54.239618
2b11f51e-8b0c-4779-90b3-731dd148fda5,cust_1183,2266.06,INR,upi,success,,1,False,0.0,,,2026-08-04T07:57:54.239618
739e5ee0-8b8e-415e-91bc-561970596281,cust_825,4529.77,INR,card,success,,2,False,0.0,,,2026-08-25T11:48:54.239618
835f8603-d249-42f4-aa12-46cdc629f439,cust_2057,886.0,INR,upi,success,,1,False,0.0,,,2026-06-09T09:45:54.239618
84d025fd-475f-4516-8d09-d5dbb85fe535,cust_1733,10369.91,INR,upi,success,,3,False,0.0,,,2026-07-07T06:58:54.239618
13db179f-73c4-432d-931b-2d468fcc6a9a,cust_1918,1106.3,INR,card,success,,1,False,0.0,,,2026-08-05T07:20:54.239618
9ad10bcf-d27d-4434-a1c6-08e29a271e96,cust_1706,434.1,INR,wallet,success,,1,False,0.0,,,2026-07-27T15:38:54.239618
8e9ba94e-c513-40ae-844d-0ff61a89e102,cust_1236,2462.82,INR,card,success,,1,False,0.0,,,2026-07-09T23:17:54.239618
e1da6cd4-bd9d-4b58-80c1-87a4270c0b14,cust_1028,11255.51,INR,netbanking,success,,1,False,0.0,,,2026-07-08T09:01:54.239618
5a02eaaa-7c57-49ef-a8e7-541d559ad590,cust_1285,4137.34,INR,card,failed,bank_decline,1,True,4137.34,switch_payment_method,20.2,2026-06-11T04:24:54.239618
f7b9c864-908f-41c9-b327-b754efe05050,cust_770,4798.13,INR,wallet,success,,1,False,0.0,,,2026-06-11T10:43:54.239618
c47efad1-0aaa-43da-9b8c-2559cd830953,cust_2093,2533.22,INR,card,success,,1,False,0.0,,,2026-07-28T16:05:54.239618
7feaf8a1-4353-4fb6-a9ec-609c843b3fcb,cust_527,2127.83,INR,netbanking,success,,1,False,0.0,,,2026-08-25T21:28:54.239618
3bfcbf36-277a-4c0d-9c3c-a5cfbc6f430b,cust_2325,607.64,INR,wallet,success,,1,False,0.0,,,2026-08-20T01:35:54.239618
e7509fb2-6e29-4df3-a6e1-cb1631f6dad9,cust_1589,319.43,INR,upi,success,,1,False,0.0,,,2026-07-26T15:11:54.239618
9df02fae-81f2-4e94-8cb0-18e42a02233b,cust_2079,2912.14,INR,upi,failed,expired_card,3,True,2912.14,delayed_retry,3.3,2026-06-12T09:57:54.239618
6502d42a-e9f4-4bc5-833c-184d13087b77,cust_664,7952.92,INR,upi,success,,1,False,0.0,,,2026-07-10T00:45:54.239618
4a768a69-fa90-4b0c-ba8b-e9ddce6a3e47,cust_2338,3326.65,INR,wallet,success,,1,False,0.0,,,2026-07-25T22:25:54.239618
5ab1148e-f6f4-4249-8a50-48ba1f7e9bcc,cust_322,4277.99,INR,wallet,success,,1,False,0.0,,,2026-06-15T14:54:54.239618
4e095e33-4912-4f1f-ae30-02ead2b784b8,cust_550,10151.19,INR,upi,failed,insufficient_funds,1,True,10151.19,smart_dunning_sms,10.2,2026-08-13T09:20:54.239618
90fa1a9f-0907-4c2e-aa96-c8c8d53c9210,cust_443,3280.96,INR,upi,failed,authentication_failed,2,False,0.0,,,2026-06-26T20:04:54.239618
dd471659-e3fc-4e99-bbec-b29e9512a098,cust_70,2185.52,INR,upi,failed,authentication_failed,1,True,2185.52,delayed_retry,9.7,2026-06-05T01:20:54.239618
7fca7f55-477e-4dc3-872f-306677fe0339,cust_1693,1168.33,INR,upi,success,,1,False,0.0,,,2026-08-10T17:27:54.239618
f0371454-e986-420a-b895-f60c1cc8fcfe,cust_1446,15062.92,INR,netbanking,success,,1,False,0.0,,,2026-06-30T23:43:54.239618
0a9b9df1-4add-4436-8033-5c8e6a0490d7,cust_681,3920.18,INR,card,success,,2,False,0.0,,,2026-07-01T18:35:54.239618
c0baa864-e092-4ae4-85aa-217f83b8dec7,cust_35,1043.94,INR,card,success,,1,False,0.0,,,2026-07-17T07:43:54.239618
ec478462-c56d-45e4-813e-5be79df15035,cust_833,850.61,INR,card,success,,2,False,0.0,,,2026-07-22T07:50:54.239618
cd135f01-4789-425c-a610-d21483b23511,cust_714,7538.34,INR,upi,success,,1,False,0.0,,,2026-08-11T18:01:54.239618
48cf200f-5278-4bab-865d-2dae2bc9e851,cust_1331,959.39,INR,netbanking,success,,1,False,0.0,,,2026-08-20T00:36:54.239618
eb38fdbc-09c2-4016-8c7c-02c078b0be8a,cust_1693,12944.82,INR,upi,success,,1,False,0.0,,,2026-06-18T10:04:54.239618
3317de93-b744-4f06-983b-aa01b57da63d,cust_53,204.22,INR,netbanking,success,,1,False,0.0,,,2026-07-13T17:24:54.239618
c62f7d3e-a091-43a6-ac83-39d5a5d58779,cust_2387,8780.91,INR,netbanking,success,,1,False,0.0,,,2026-06-17T06:44:54.239618
951c410b-413a-4a96-b363-78ea766c6d9c,cust_275,3782.75,INR,upi,success,,1,False,0.0,,,2026-08-04T03:33:54.239618
374ac832-a905-4309-aa49-46f0ff202944,cust_263,2715.51,INR,upi,success,,3,False,0.0,,,2026-06-11T19:22:54.239618
2c200b5c-bb4b-444b-879a-1fea2d1c973c,cust_1912,2084.09,INR,card,failed,authentication_failed,1,True,2084.09,smart_dunning_sms,11.4,2026-06-23T16:26:54.239618
7b9551c4-df4f-43ca-bd86-66294eaa6e3e,cust_1245,13381.88,INR,upi,success,,1,False,0.0,,,2026-06-19T01:37:54.239618
240df857-99a7-47c3-a5ac-50f9e9a96374,cust_1697,4611.71,INR,upi,success,,1,False,0.0,,,2026-06-22T04:10:54.239618
a015d489-d930-424a-b7f7-4fca052e94b1,cust_824,1082.6,INR,card,success,,1,False,0.0,,,2026-08-04T02:14:54.239618
4edb12ad-4c4d-411d-af93-d17d3fb9a06a,cust_2463,519.56,INR,upi,failed,network_error,3,True,519.56,delayed_retry,32.1,2026-07-19T07:19:54.239618
4fbd785d-b5a1-4cf3-9de7-6293b0fcf096,cust_441,2862.83,INR,card,success,,1,False,0.0,,,2026-07-05T20:51:54.239618
7df97bb9-d174-4051-9a63-e222982543ea,cust_517,2438.25,INR,upi,success,,1,False,0.0,,,2026-08-19T05:51:54.239618
a9364f73-0323-4a80-b250-d8c1ce9e53ec,cust_402,621.49,INR,upi,success,,1,False,0.0,,,2026-08-19T01:11:54.239618
fcbe1ee5-2128-4c60-aed6-526c2e2ea16a,cust_1023,2321.91,INR,netbanking,success,,1,False,0.0,,,2026-06-10T06:12:54.239618
279d91e4-ca09-4ff6-b28d-1588bf27ed4e,cust_1869,1456.02,INR,upi,success,,2,False,0.0,,,2026-06-18T11:11:54.239618
49a14972-fc96-416d-b527-9581b046c8a9,cust_1164,2461.09,INR,card,failed,network_error,2,True,2461.09,human_agent_escalation,45.9,2026-07-20T05:01:54.239618
c526c6ac-4003-4d60-b567-1dd08fdacfa6,cust_975,4690.67,INR,upi,failed,insufficient_funds,2,True,4690.67,switch_payment_method,28.4,2026-08-26T04:53:54.239618
496ed0ca-7b9f-47d9-9be6-6c89437a8970,cust_1810,9352.03,INR,netbanking,success,,1,False,0.0,,,2026-07-11T01:23:54.239618
6436e9dd-0065-4f06-842e-f8c0b49ec4de,cust_348,5530.32,INR,upi,success,,1,False,0.0,,,2026-07-06T04:20:54.239618
149846d4-bc6a-406e-9da4-56920736a350,cust_564,1275.0,INR,upi,failed,authentication_failed,3,True,1275.0,human_agent_escalation,31.6,2026-08-07T15:41:54.239618
b274c7d1-fee8-4294-8261-4b188260ebd7,cust_1102,3401.68,INR,card,failed,bank_decline,2,False,0.0,,,2026-08-30T18:14:54.239618
625f0faa-4582-4add-83a1-6a6478b9c343,cust_2302,2583.23,INR,card,success,,1,False,0.0,,,2026-08-11T10:26:54.239618
920d743e-a585-4937-b687-3452bbe95241,cust_1049,735.89,INR,upi,success,,1,False,0.0,,,2026-07-11T21:45:54.239618
7a9130a5-673d-4f7a-bfc6-5d0229789ed5,cust_1619,3492.63,INR,upi,failed,authentication_failed,2,True,3492.63,switch_payment_method,1.3,2026-07-23T10:41:54.239618
1e30d71c-2cc7-42d5-8750-7426c3263a85,cust_140,12977.92,INR,card,success,,1,False,0.0,,,2026-07-06T04:59:54.239618
fc11b2d2-8156-4c8f-a947-93c545539d84,cust_1640,2512.88,INR,card,success,,1,False,0.0,,,2026-08-07T02:12:54.239618
4c0f8ae5-83ad-46f7-8115-e8433e234b64,cust_1494,581.28,INR,card,success,,2,False,0.0,,,2026-06-06T01:00:54.239618
7d8be450-fce0-42c6-a31b-b286f1500d25,cust_480,2508.0,INR,card,success,,1,False,0.0,,,2026-07-16T11:50:54.239618
eb309c58-158c-472f-a273-898656bcd1dc,cust_126,818.65,INR,upi,failed,bank_decline,1,True,818.65,human_agent_escalation,23.9,2026-08-04T18:15:54.239618
4da53e13-6c18-4fd9-9107-f0f49096a9bc,cust_171,5309.46,INR,upi,success,,1,False,0.0,,,2026-08-25T18:56:54.239618
ea6e78ce-4a0a-4cd8-85a9-5e249d48e222,cust_916,3914.25,INR,card,success,,1,False,0.0,,,2026-08-29T12:46:54.239618
3d7dc98b-4109-435a-ab9b-c9db5aba800e,cust_274,2092.64,INR,netbanking,success,,2,False,0.0,,,2026-07-13T12:17:54.239618
c2250868-ee4d-4a94-b6c9-6d64cdba48e5,cust_1623,1811.58,INR,upi,success,,1,False,0.0,,,2026-06-06T05:47:54.239618
7bb01906-d462-43b2-bc5d-e6cd3f98fbb9,cust_817,2016.24,INR,card,failed,bank_decline,1,False,0.0,,,2026-07-20T11:06:54.239618
fce1d0fc-6d13-43d7-b52b-3069334cd3cd,cust_1538,2458.85,INR,upi,success,,1,False,0.0,,,2026-06-13T19:31:54.239618
0a700630-7e25-465e-b9fa-779bb57b152d,cust_2373,1218.03,INR,upi,success,,1,False,0.0,,,2026-08-21T16:03:54.239618
dd5c7bf2-f4b0-42d8-a4fc-326fa664b10f,cust_1336,699.96,INR,upi,success,,1,False,0.0,,,2026-06-22T07:00:54.239618
4d8e95d7-b2e5-4811-ac55-d8c32d7fbccf,cust_2413,6801.03,INR,upi,success,,1,False,0.0,,,2026-07-10T06:01:54.239618
b5e4cb71-3029-4343-b89f-bb94e372dc2a,cust_1846,1725.27,INR,netbanking,success,,1,False,0.0,,,2026-08-09T17:12:54.239618
da16befb-5d5f-4f34-97f5-48ee0aad1137,cust_2446,2836.54,INR,card,failed,authentication_failed,3,False,0.0,,,2026-06-29T06:41:54.239618
785fe1bc-174b-4790-a7c1-425a84c4613e,cust_2182,3155.03,INR,upi,failed,network_error,3,True,3155.03,human_agent_escalation,20.9,2026-06-09T05:03:54.239618
71c64cd5-01ee-45f1-9bc9-bcf90945b2b7,cust_511,3261.1,INR,upi,success,,1,False,0.0,,,2026-06-13T06:08:54.239618
ea589efb-5397-4d93-b1c3-1ff44925d363,cust_560,848.58,INR,netbanking,failed,network_error,1,True,848.58,smart_dunning_sms,37.4,2026-06-16T06:48:54.239618
db5b477f-420a-4066-9045-3e09a8fc4f24,cust_200,540.09,INR,netbanking,success,,1,False,0.0,,,2026-07-02T11:49:54.239618
98890d1f-ef0e-4c55-a66f-eb6a3fde712f,cust_58,1436.8,INR,card,success,,1,False,0.0,,,2026-07-30T00:43:54.239618
1fee7186-6d2e-48dd-a742-27661d521561,cust_1913,3484.71,INR,upi,failed,insufficient_funds,1,False,0.0,,,2026-08-04T18:37:54.239618
23f05f89-cd51-4f51-ac6e-81fc9daa6cf5,cust_144,1267.55,INR,netbanking,failed,authentication_failed,1,True,1267.55,delayed_retry,30.5,2026-06-28T02:28:54.239618
